selfies,lipo
[C][C][=Branch1][C][=O][N][C][=C][N][=C][C][=C][N][Branch2][Ring1][#Branch2][C][C][=C][Branch1][#Branch1][N][C][C][C][Ring1][Ring1][N][N][=C][C][Branch1][Ring1][C][#N][=C][Ring1][#Branch1][N][=Ring1][#C][C][Ring2][Ring1][Ring2][=C][Ring2][Ring1][Branch2],2.69
[C][Branch1][#C][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring1][=Branch2][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring1][=Branch2],3.3
[O][C@][Branch1][N][C][N][C][C][C][Ring1][=Branch1][C][C][Ring1][=Branch1][C][#C][C][=C][C][=C][Branch2][Ring1][=C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][Ring1][#Branch1][C][=C][Ring2][Ring1][#Branch1],1.64
[N][C][=Branch1][C][=O][C][=C][N][Branch1][S][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Ring1][Branch2][O][C][=N][C][=N][C][Branch1][C][N][=C][Ring2][Ring1][Ring1][Ring1][#Branch1],-0.87
[C][N][Branch1][C][C][C][=Branch1][C][=O][C][=N][C][=C][Branch2][Ring2][Ring2][O][C][=C][C][=Branch1][=C][=C][C][O][C][Branch1][C][C][=C][C][Ring1][#Branch2][=Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][N][=C][Branch1][C][C][C][=N][Ring1][#Branch1][C][=N][Ring2][Ring1][O],2.1
[C][=Branch2][Ring1][Branch2][=C][\C][=C][Branch1][O][N][=C][S][C][=C][N][Ring1][Branch2][Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][/C][=C][C][=N][C][=N][Ring1][=Branch1],3.4
[C][C][C][C][=C][Branch1][C][O][C][=Branch2][Ring1][N][=C][C][=C][Ring1][#Branch1][O][C][C][C][S][C][=C][C][=C][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=C][Ring1][#Branch2][Cl][C][=Branch1][C][=O][C][C],3.57
[C][C][=N][C][=Branch2][Ring2][S][=C][Branch1][=Branch1][N][C][Ring1][=Branch1][=O][C][=C][C][=C][Branch2][Ring1][N][C][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][N][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][C][=C][Ring2][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],3.9
[O][N][Branch1][Ring1][C][=O][C][Branch2][Ring1][=C][C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][C][Ring2][Ring1][Branch1],1.34
[O][=C][Branch1][#Branch2][N][C][=C][C][=C][C][=N][Ring1][=Branch1][C][=C][C][=C][NH1][C][=Branch1][Branch2][=N][C][Ring1][Branch1][=C][Ring1][=Branch2][C][=C][C][=C][Branch2][Ring1][#Branch2][N][C][=Branch1][C][=O][C][C][C][C][C][Branch1][O][C][C][Branch1][Ring2][C][Ring1][=Branch1][C][Ring1][=Branch2][C][Ring1][#Branch2][C][=C][Ring2][Ring1][Ring1],4.24
[N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Branch1][C][N][C][=N][C][=C][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][Ring2],2.28
[C][O][C][=C][C][=C][N][=C][Branch1][C][C][C][=C][Branch1][#Branch1][C][Ring1][#Branch1][=C][Ring1][O][N][C][=C][Branch1][P][C][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=Branch1][C][=O][C][N][=N][Ring1][#C],1.3
[C][N][C][C][Branch1][=Branch1][C][C][=C][Ring1][#Branch1][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2],1.64
[C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1],1.65
[C][C][C][Branch1][#C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C][Ring1][Branch2][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],0.05
[C][C][=C][Branch1][=N][S][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][Branch1][S][C][=C][C][=C][Ring1][=Branch1][N][Ring1][P][C][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][Ring1][=Branch1],2.61
[C][C][=N][O][C][=C][Ring1][Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Branch2][C][Branch1][C][N][=N][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][Branch1][C][F][Branch1][C][F][F],3.7
[C][C][Branch2][Branch1][#Branch1][C][O][C][=C][C][=Branch2][Ring1][Ring2][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][N][C][C][O][C][C][Ring1][=Branch1][C][=C][C][=C][C][C][=Branch1][C][=O][C][=C][Branch1][#Branch1][O][C][Ring1][O][=Ring1][#Branch1][N][C][C][O][C][C][Ring1][=Branch1][C][O][C][Ring2][Ring2][#Branch1],2.2
[O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][#Branch2][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],2.7
[Cl][C][=C][N][=C][Branch1][#Branch2][O][C][C][C][N][C][C][Ring1][=Branch1][C][=C][Ring1][=N][C][=Branch1][C][=O][N][C][C][C][C][C][C][Branch1][O][C][C][Branch1][Ring2][C][Ring1][=Branch1][C][Ring1][=Branch2][C][Ring1][#Branch2],1.56
[C][Branch2][Ring1][Branch2][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][C][=N][N][=N][N][Ring1][Branch1][C][C][=C][C][=C][S][Ring1][Branch1],3.65
[N][C@@H1][C][C][C][N][Branch1][Ring2][C][Ring1][=Branch1][C][=C][Branch1][=N][\C][=C][/S][C][=Branch1][C][=O][N][C][\-Ring1][=Branch1][=O][C][=C][C][=C][Ring1][=C][C][=C][C][=N][C][=C][Ring1][=Branch1],1.56
[C][C][=C][C][=C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring2][Ring1][Ring1][N][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1],3.11
[C][C][C][N][Branch1][Ring2][C][C][C][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C@H1][Branch1][C][O][C][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2],3.3
[C][C][=C][C][=N][N][C][=Branch1][C][=O][N][Ring1][=Branch1][C][=C][C][=Branch1][Branch2][=C][C][=C][Ring1][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1],2.77
[C][C][C][C][C][S][C][=N][C][Branch1][C][O][=C][S][C][Branch1][C][N][=N][C][Ring1][=Branch1][=N][Ring1][O],2.86
[C][C][Branch1][C][C][C][C@H1][Branch1][Ring1][C][O][N][C][=N][C][Branch1][O][S][C][C][=C][C][=N][C][=C][Ring1][=Branch1][=N][C][N][=C][Branch1][C][N][S][C][Ring2][Ring1][C][=Ring1][=Branch1],2.9
[C][C][C][C][=C][C][=Branch1][C][=O][N][C][=Branch1][C][=S][N][Ring1][Branch2],0.7
[O][=C][N][C][C][O][C][Ring1][Branch1][=N][C][=C][C][=C][C][=C][Ring1][=N][Ring1][=Branch1],0.6
[C][O][C][=C][C][=C][Branch1][Ring1][O][C][C][=Branch1][Ring2][=C][Ring1][Branch2][C][=C][C][=C][C][=C][Branch1][C][N][C][=Branch1][Branch2][=N][N][=C][Ring1][O][Ring1][#Branch1][C][=Branch1][C][=O][N][C][Branch1][C][C][C][C][C][Ring1][Branch1],4.48
[C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][Ring1][#Branch1][=O],0.23
[F][C][Branch1][C][F][Branch1][C][F][C][=N][N][=C][C][=C][C][=Branch1][#Branch1][=N][N][Ring1][=Branch2][Ring1][=Branch1][N][C][=C][N][=C][Ring1][Branch1],0.91
[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Branch2][C][C][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][C][=C][Branch1][C][C][N][=N][Ring1][#Branch1][C][=C][Ring2][Ring1][Branch1],2.58
[C][N][C][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][O][\C][=C][\C][=C][C][=N][C][Branch1][C][N][=N][Ring1][#Branch1],2.61
[N][C@H1][C][C][N][Branch1][Ring2][C][Ring1][Branch1][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][\C][=C][/S][C][=Branch1][C][=O][N][C][\-Ring1][=Branch1][=O],1.89
[O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][C][Cl][C][=Branch1][Ring2][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][C][Branch1][C][O][C][C][C][C][C][C][Ring1][Branch2],-0.34
[C][C][Branch1][C][C][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2],2.75
[N][C][Branch1][=Branch1][C][C][C][Ring1][Ring2][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][N][=C][C][=C][C][=C][N][Ring1][Branch1][C][=Ring1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1],2.5
[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=Branch2][C][O][C][C][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][C][=C][Branch1][C][C][N][=N][Ring1][#Branch1][C][=C][Ring2][Ring1][=Branch1],2.68
[Cl][C][=C][C][=C][Branch2][Ring1][#Branch2][C][O][C][Branch1][=Branch2][C][N][C][=C][N][=C][Ring1][Branch1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][C][=C][Ring2][Ring1][#Branch1],2.54
[C][C][=C][C][Branch2][Ring1][P][O][C][=C][C][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][C][C][O][C][C][Ring1][=Branch1][=C][Ring2][Ring1][Ring1][=C][Branch1][#Branch1][N][=C][Ring2][Ring1][#Branch2][C][C][=C][C][=C][C][=N][Ring1][=Branch1],2.59
[N][C][=N][C][=N][C][NH1][C][=C][C][Ring1][=Branch2][=Ring1][Branch1],1.78
[F][C][=C][C][Branch2][Ring1][N][O][C][=C][C][=C][Branch1][=N][C][=C][Ring1][=Branch1][C][=C][C][=N][N][=C][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F][=C][Branch1][C][Cl][C][=C][Ring2][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=N][N][=C][S][Ring1][Branch1],1.15
[N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch2][Ring1][#Branch2][O][C@@H1][C][C@H1][C][C][C@@H1][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring2][Ring1][#Branch1],2.0
[N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch2][Ring1][=Branch2][S][C@H1][C][C@H1][C][C][C@@H1][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring2][Ring1][=Branch1],2.22
[C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][O][C][N][C][NH1][N][=C][C][=C][N][=C][Branch1][#Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][S][Ring1][=N][C][=C][Ring2][Ring1][Branch2],3.03
[N][C][=Branch1][C][=N][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2],-1.01
[N][C][=Branch1][C][=O][C][=C][Branch2][Ring1][C][N][C][=Branch1][C][=O][N][C][C][C][C][N][C][C][C][C][Ring1][Branch1][S][N][=C][Ring2][Ring1][C][O][C][C][=C][Branch1][C][F][C][=C][Branch1][C][Br][C][=C][Ring1][Branch2][F],2.5
[O][=S][=Branch1][C][=O][Branch1][=Branch2][C][C][C][N][C][C][Ring1][=Branch1][C][Branch1][Branch1][C][C][Ring1][Ring1][C][=C][C][=Branch2][Ring1][Branch1][=N][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][=C][C][=C][C][NH1][C][=C][C][Ring1][=Branch2][=Ring1][Branch1][N][C][C][O][C][C][Ring1][=Branch1],1.1
[C][N][Branch2][Ring1][Ring2][C][C][=C][C][=C][Branch1][C][C][N][Branch1][C][C][N][=C][Ring1][#Branch1][C][=Ring1][O][C][=C][C][=N][C][Branch2][Ring1][#Branch1][N][C][=C][C][=C][Branch1][C][C][C][=Branch1][Ring2][=C][Ring1][#Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][=N][Ring2][Ring1][C],3.3
[C][C][=C][C][=C][N][=C][Branch1][Branch1][N][C][C][N][C][=N][C][=C][Branch1][C][C][N][Ring1][=Branch1][C][Ring1][=C][=C][Ring2][Ring1][C],0.88
[C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=Branch1][Ring2][=C][Ring1][#Branch1][N][C][=Branch2][Ring1][O][=C][C][=Branch1][=Branch2][=C][Branch1][C][Br][C][Ring1][#Branch1][=O][O][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][F][C],2.8
[O][=C][N][Branch1][N][Se][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],3.31
[Cl][C][=C][C][=C][N][C][=Branch1][C][=O][C][N][Branch2][Ring1][Ring1][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=C][=C][Ring2][Ring1][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],3.31
[C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][#C][N][C][=N][C][=C][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][=C][N][=C][Branch1][=Branch1][C][C][C][Ring1][Ring1][N][Ring1][Branch2][C][Branch1][C][C][C][C][=C][Ring2][Ring1][Branch2],2.77
[C][C][Branch1][C][C][C][C@H1][Branch1][=C][N][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][\C][=C][\S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],3.4
[O][=C][Branch1][#Branch2][C][N][C][C][O][C][C][Ring1][=Branch1][N][C][=C][Branch1][=C][C][=N][N][Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][#N],0.5
[C][C][=C][Branch2][Ring2][#Branch1][C][=Branch1][C][=O][C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][Branch1][=C][C][C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=C][Ring1][P][C][Ring2][Ring1][=Branch1][=O][C][=C][Branch1][C][C][C][=Branch1][C][=O][C][=C][Branch1][=C][C][C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][Branch1][C][O][=C][Branch1][C][O][C][=C][Ring1][P][C][Ring2][Ring1][#Branch1][=O],3.36
[C][C][N][C][C][N][Branch2][Branch1][=Branch2][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][N][C][=C][C][=C][C][C][=Branch1][C][=O][C][=C][Branch1][#Branch1][N][C][Ring1][O][=Ring1][#Branch1][N][C][C][O][C][C][Ring1][=Branch1][C][S][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][=C][=Ring1][=Branch2][C][C][Ring2][Ring2][Branch2],2.6
[C][O][C][Branch2][=Branch1][C][C][N][C][=Branch1][C][=O][N][C][=C][Branch2][Ring2][P][C][=C][Branch2][Ring2][Ring2][N][Branch2][Ring1][O][C][C][=Branch1][C][=O][N][C][Branch1][=Branch1][C][Branch1][C][C][C][C][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][C][Ring2][Ring1][Ring2][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][S][=O][O][C],1.56
[C][C][O][C][=Branch1][C][=O][N][C][=C][C][=C][S][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][#C][C][=Branch1][C][=O][C][C][N][C][C][O][C][C][Ring1][=Branch1][C][Ring2][Ring1][Ring2][=C][Ring2][Ring1][Branch2],3.1
[O][=S][=Branch1][C][=O][Branch2][Ring1][#Branch1][N][C][C][Branch1][#Branch2][N][C][C][C][C][C][C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][N][=C][Ring1][=Branch1],2.1
[O][=S][=Branch1][C][=O][Branch1][#Branch2][N][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],0.84
[C][O][C][=Branch1][C][=O][C@@H1][C][C][C][C][Branch1][S][C][C@@H1][Ring1][#Branch1][C][=C][C][=C][Branch1][C][I][C][=C][Ring1][#Branch1][N][Ring1][=C][C][C][C][F],2.3
[C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][N][=C][Branch2][Ring2][#Branch1][C][=C][Ring1][Branch1][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][N][O][C][C][N][C][C][O][C][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring2][Ring1][Ring1][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C],4.49
[C][N][C][=N][C][=C][C][=Branch1][Branch2][=C][N][=C][Ring1][=Branch2][Ring1][=Branch1][C][#C][C][=C][C][=C][C][=C][Ring1][=Branch1],3.5
[O][=C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][Ring1][#Branch2][C][=C][C][=C][C][=C][Ring1][P][Ring1][=Branch1],2.71
[C][C@H1][Branch1][Ring1][C][O][N][C][=N][C][Branch1][#C][S][C][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][F][=N][C][N][C][=Branch1][C][=O][C][=Branch1][C][=O][N][C][Ring2][Ring1][=Branch1][=Ring1][Branch2],2.48
[C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][N][C][=C][N][=C][C][=N][Ring1][=Branch1],3.63
[N][C][C][=C][C][=C][Branch2][Ring2][#Branch1][N][C][=Branch1][C][=O][C][=C][C][Branch1][#Branch2][N][C][=N][C][=C][C][=N][Ring1][=Branch1][=C][C][=C][Branch1][=Branch2][C][=C][C][Ring1][=Branch1][=C][Ring1][P][\C][=Branch1][Ring1][=N][\O][\N][C][=C][Ring2][Ring1][=C],-0.85
[C][C][O][C][=C][C][=N][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][N][C][Branch1][=C][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][F][=C][Ring2][Ring1][C][C][=C][Ring2][Ring1][=Branch1][N][C][C][C][Branch1][C][O][C][C][Ring1][#Branch1],2.74
[N][C][Branch1][=Branch1][C][C][C][Ring1][Ring2][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=N][N][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1],3.2
[C][O][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][#Branch2][N][C][=N][C][=C][C][=C][Branch1][=Branch2][C][=C][C][Ring1][=Branch1][=N][Ring1][#Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][#Branch1],3.11
[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][#Branch1][O][C][C][C][C][N][Branch1][Ring2][C][Ring1][Ring2][C][=C][C][=C][Branch1][C][C][N][=N][Ring1][#Branch1][C][=C][Ring2][Ring1][Ring2],3.22
[O][C][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=Branch1][C][=O][C@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][NH1][Ring1][#Branch2],3.6
[C][C][=C][C][=C][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][#C][C][=C][C][=C][C][=C][Ring1][=Branch1],3.6
[C][C][Branch2][Ring1][#Branch1][N][C][=Branch1][C][=O][C][=C][C][Branch1][C][O][=N][C][=C][C][=C][C][=C][Ring1][O][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],2.2
[C][O][C][=C][C][=C][Branch1][P][\C][=C][\C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][/-Ring1][#Branch2][=O][C][=C][Ring2][Ring1][C][C][N][C][C][O][C][C][Ring1][=Branch1],3.8
[O][C@@H1][Branch2][Ring1][Ring2][C][N][C][C][C][O][C][C][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][C][O][C][N][C][=Branch1][C][=O][S][C][Ring1][O][=Ring1][=Branch1],1.09
[F][C][Branch1][C][F][Branch1][C][F][C][=C][C][=C][C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][N][C@H1][Branch1][=Branch2][C@@H1][C][C][C][C][N][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring2][Ring1][=Branch1][Cl],2.61
[C][O][C][=C][C][=Branch1][N][=C][C][Branch1][Ring1][O][C][=C][Ring1][Branch2][O][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][=Branch1][Ring2][=C][Ring1][#Branch1][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring1][=Branch2],3.83
[O][=C][N][C][=C][C][=N][C][Branch2][Ring2][=Branch2][C][C][=C][C][Branch2][Ring1][=N][C][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][C][=N][NH1][C][=Branch1][Ring2][=N][Ring1][Branch1][C][=C][C][=C][C][=N][Ring1][=Branch1][=C][C][=Ring2][Ring1][Branch2][=C][Branch1][=Branch2][C][=C][Ring2][Ring2][C][Ring2][Ring1][=C][C][C][=C][C][=C][C][=Ring1][=Branch1],3.9
[C][C][=C][C][Branch1][C][N][=N][C][Branch2][Ring1][Ring2][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][#N][=C][Ring2][Ring1][Ring2],1.62
[C][C][N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][N][=N][C][Ring1][O][C][=C][C][=C][S][Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],3.98
[C][C][=C][C][=C][Branch1][Branch2][C][Branch1][C][C][=C][Ring1][#Branch1][C][=N][N][=C][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][O][Ring1][=Branch1],3.41
[C][C][=N][C][=Branch1][S][=N][C][Branch1][Branch2][N][C][C][C][C][Ring1][Branch1][=C][Ring1][O][Cl][C][=C][C][=C][C][=N][Ring1][=Branch1],3.2
[O][=C][Branch1][Branch1][N][C][C][#N][C@@H1][C][C][C][C][C@H1][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2],1.91
[C][N][Branch1][C][C][C][\C][=C][\C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][S][N][C][=C][C][=C][Branch1][C][F][C][Branch1][C][Cl][=C][Ring1][Branch2][N][=C][N][=C][Ring1][#C][C][=C][Ring2][Ring1][Ring1][O][C@H1][C][C][O][C][Ring1][Branch1],3.7
[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][#Branch1][O][C][C][C][C][N][Branch1][Ring2][C][Ring1][Branch1][C][=C][C][=C][Branch1][C][C][N][=N][Ring1][#Branch1][C][=C][Ring2][Ring1][Ring2],3.44
[O][C][=Branch1][C][=O][C@H1][Branch2][Ring1][#C][C][C][=C][C][=C][Branch2][Ring1][C][O][C][C][C][=C][C][=C][O][C][C][N][C][Ring1][=Branch1][=N][Ring1][#Branch2][C][=C][Ring2][Ring1][Ring1][N][C][=Branch1][C][=O][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl],-0.18
[O].[O].[O].[C][C][=Branch1][C][=O][O][C@@][C][O][C@@H1][Ring1][Ring2][C][C@H1][Branch1][C][O][C@][Branch1][C][C][C@@H1][Ring1][#Branch2][C@H1][Branch1][=C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C@][Branch1][C][O][C][C@H1][Branch2][Ring2][Ring1][O][C][=Branch1][C][=O][C@H1][Branch1][C][O][C@@H1][Branch1][#C][N][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch2][Ring1][Branch1][=C][Branch1][#Branch2][C@@H1][Branch1][C][O][C][Ring2][Ring2][#Branch2][=O][C][Ring2][Ring1][#C][Branch1][C][C][C][C],3.4
[O-1][S+1][Branch2][Ring2][C][C][C][C][C][=Branch1][C][=O][N][Branch1][S][N][Branch1][Branch1][C][Ring1][=Branch1][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],-0.51
[C][O][C][=C][C][=C][Branch2][Ring1][Branch2][C][C][=N][C][=C][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][Branch1][O][C],2.81
[N][C][=N][NH1][C][Branch1][C][N][=C][Ring1][=Branch1][C][C][=C][C][=C][O][C][O][C][Ring1][Branch1][=C][Ring1][=Branch2],0.47
[C][O][C][=C][C][=C][Branch2][Ring1][#Branch2][C][C][N][C][N][C][=Branch1][Branch1][=N][C][Ring1][=Branch1][S][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][#Branch1][O][C],2.41
