selfies,Class
[S][C][O][C][Branch2][Ring2][S][C][C@H1][Branch2][Ring1][=Branch2][NH2+1][C][C@@H1][Branch1][C][O][C@@H1][Branch1][#Branch1][N][C][=Branch1][C][=O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring2][Ring1][=Branch1][C][=C][Ring2][Ring1][=Branch2][C][C][Branch1][C][C][Branch1][C][C][C][Branch1][C][C][C],1
[S][Branch2][=Branch1][=C][C][C][C@H1][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][C@@H1][Branch1][#Branch1][N][C][=Branch1][C][=O][C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C@H1][Branch2][Ring2][Branch1][C@@H1][Branch1][C][O][C@@H1][C][C][=Branch1][C][=O][C][C@H1][Ring1][=Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch1][C][Branch1][C][C][C][C][=Branch1][C][=O][NH2+1][C][C][C][C][C][C][Branch1][C][C][C][C],1
[S][C][=C][Branch1][Branch1][C][=C][Ring1][Branch1][C][C@H1][Branch2][Ring2][=Branch1][N][C][=Branch1][C][=O][C][=C][C][=Branch1][S][=N][C][Branch1][=Branch2][N][C][C@H1][C][C@@H1][Ring1][Ring1][C][=C][Ring1][N][N][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][C][C][C@@H1][Branch1][C][NH3+1][C][C][C][C],1
[S][=Branch1][C][=O][=Branch1][C][=O][Branch2][Branch1][#C][N][Branch1][C][C][C][=C][C][=Branch2][Ring1][N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@H1][Branch1][C][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][O][C][=Branch1][Branch1][=N][N][=Ring1][Branch1][C@][Branch1][C][NH3+1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C],1
[O][Branch1][C][C][C][=C][Branch2][Ring2][O][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][C][C@@][Branch1][=N][NH1+1][=C][Branch1][C][N][C][=Branch1][Ring2][=N][Ring1][=Branch1][C][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][=C][N][=C][N][=C][Ring1][=Branch1][C],1
[F][C][=C][C][=Branch1][=Branch2][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][C@H1][Branch1][#Branch1][N][C][=Branch1][C][=O][C][C@H1][Branch1][C][O][C][NH2+1][C@][Branch1][=N][C][C][C][=N][NH1][C][=C][Ring1][Branch1][C][Ring1][=Branch2][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C],1
[S][=Branch1][C][=O][=Branch1][C][=O][Branch2][Branch1][#C][N][Branch1][C][C][C][=C][C][=Branch2][Ring2][Ring2][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@H1][Branch1][N][C@H1][Branch1][C][O][C][NH2+1][C][C][C][Ring1][Ring1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@H1][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C],1
[O][C][=C][Branch1][O][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][C@@H1][Branch2][Ring1][S][NH2+1][C][C@@H1][Branch1][C][O][C@H1][N][C][=Branch1][C][=O][C][C][C][C][C][C][C][=C][C][Branch1][Ring2][C][Ring1][=C][=C][C][=C][Ring1][#Branch1][C][C][Ring2][Ring1][P][C][C][C][Ring1][Ring2],1
[O][Branch1][C][C][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][NH2+1][C][C@@H1][Branch1][C][O][C@@H1][Branch2][Ring2][Ring1][N][C][=Branch1][C][=O][C][=C][C][Branch1][=Branch2][N][C][C][C][C][Ring1][Branch1][=O][=C][C][Branch1][#Branch2][N][Branch1][Branch1][C][=C][Ring1][Branch1][C][C][=C][Ring1][P][C][C][C][C][C][=C][C][=Ring1][=Branch1],1
[S][=Branch1][C][=O][=Branch1][C][=O][N][Branch2][Branch1][P][C][=C][C][=Branch2][Ring1][=Branch1][=C][C][N][Branch1][#C][C][C][N][Branch1][Branch1][C][C][Ring1][#C][C][Ring1][N][=Ring1][Branch2][C][C][C][=Branch1][C][=O][N][C@H1][Branch2][Ring1][Ring2][C@H1][Branch1][C][O][C][NH2+1][C][C][=C][C][Branch1][Ring1][O][C][=C][C][=C][Ring1][Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C],1
[O][=C][N][Branch2][Ring1][#Branch2][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][N][C][C@@H1][Branch1][=Branch1][N][C][Ring1][Branch1][=O][C][C][C][C][Branch2][Ring1][O][N][C@@][Ring2][Ring1][=Branch1][Branch1][#Branch2][C][C][C][C][C][C][C][Ring1][=Branch1][C][C][C][C][C][C][C][C][Ring1][=Branch1][=N],1
[O][C][C][=C][C][=Branch2][Branch1][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@H1][Branch2][Ring1][#Branch2][C][C][C][=C][C][Branch1][=C][C][C@][Branch1][C][NH3+1][Branch1][C][C][C][Ring2][Ring1][=Branch1][=O][=C][C][=C][Ring1][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][#N],1
[O][=C][N][C@@H1][Branch2][Ring1][N][C][C@@H1][Branch2][Ring1][=Branch1][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][Branch1][C][C][C@H1][Ring2][Ring1][C][C][C][C@H1][Branch1][C][O][C][NH2+1][C][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][Branch1][C][C][C],1
[O][=C][N][Branch1][=Branch1][C][C][C][Ring1][Branch1][C][=C][C][=Branch1][O][=C][C][Branch1][Ring2][N][C][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][N][C@H1][Branch2][Ring1][=Branch1][C@H1][Branch1][C][O][C][NH2+1][C][Branch1][=Branch2][C][C][C][C][Branch1][C][C][C][Branch1][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],1
[O][C][=C][Branch1][O][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][C@@H1][Branch2][Ring1][P][NH2+1][C][C@@H1][Branch1][C][O][C@H1][N][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][=C][C][Branch1][Ring2][C][Ring1][#C][=C][C][=C][Ring1][#Branch1][C][C][Ring2][Ring2][C][C][C][C][Ring1][Ring2],1
[S][=Branch1][C][=O][=Branch1][C][=O][Branch2][Branch2][=Branch2][N][Branch1][C][C][C][=C][C][=Branch2][=Branch1][=C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@H1][Branch2][Ring2][=C][C@@H1][Branch1][C][O][C][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch1][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][O-1][C][=Branch1][C][=O][O-1][C][O][C][=C][C][Branch1][C][F][=C][C][Branch1][C][F][=C][Ring1][Branch2][C][=Branch1][C][=O][N][C@H1][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C],1
[O][=C][Branch1][O][N][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][C@@H1][C][C][C][C@H1][Ring1][Branch1][C@H1][Branch1][C][O][C@@H1][Branch2][Ring2][=N][N][C][=Branch1][C][=O][C@@H1][Branch2][Ring1][=C][N][C][=Branch1][C][=O][C@@H1][Branch1][P][N][C][=Branch1][C][=O][C@@H1][Branch1][C][NH3+1][C][C][C][=Branch1][C][=O][O-1][C][Branch1][C][C][C][C][C][=Branch1][C][=O][N][C][C][Branch1][C][C][C],1
[F][C][=C][Branch1][=Branch2][C][=C][C][=C][Ring1][=Branch1][O][C][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C@][Branch2][Ring1][=Branch1][NH1+1][=C][Branch1][P][N][C][C][Branch1][C][F][Branch1][C][F][C][N][=C][Ring1][O][Ring1][Branch2][N][C][=C][C][=N][C][=C][Ring1][=Branch1],1
[O][=C][Branch2][Branch1][Ring2][N][C@H1][Branch2][Ring2][=Branch1][C@H1][Branch1][C][O][C][NH2+1][C@H1][C][C][Branch2][Ring1][=Branch1][C][C][=N][N][Branch1][#Branch1][C][=C][Ring1][=Branch2][Ring1][Branch1][C][C][Branch1][C][C][Branch1][C][C][C][Branch1][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C],1
[Cl][C][=C][C][=Branch1][#C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C][C][N][C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C][N][C][=C][C][=Branch1][#Branch2][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=Branch2][C][#N][=N],1
[O][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch1][C][Branch1][C][C][C][C][=Branch1][C][=O][N][Branch2][#Branch1][S][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][N][C][=Branch1][C][=O][N][C@H1][Branch2][=Branch1][Ring2][C@@H1][Branch1][C][O][C][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C@H1][Branch2][Ring2][#Branch1][C][=Branch1][C][=O][N][Branch2][Ring1][=C][C@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][C][C@@H1][Ring1][Branch1][C][Branch1][Ring1][O][C][=O][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C],1
[O][=C][N][Branch1][P][C][C][C@][Ring1][Branch1][N@H1+1][Branch1][=Branch1][C][C][C][Ring1][Branch1][C][C][C][C@H1][Branch2][Ring2][=Branch2][C][=Branch1][C][=O][N][C@H1][Branch2][Ring1][#Branch1][C@H1][Branch1][C][O][C][NH2+1][C][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][Branch1][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C],1
[S][=Branch1][C][=O][=Branch1][C][=O][Branch2][=Branch2][Branch2][N][Branch1][C][C][C][=C][C][=Branch2][#Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@H1][Branch2][=Branch1][Ring2][C@@H1][Branch1][C][O][C][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C@H1][Branch2][Ring2][#Branch1][C][=Branch1][C][=O][N][Branch2][Ring1][=C][C@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][C][C@H1][Ring1][Branch1][C][Branch1][Ring1][O][C][=O][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@H1][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C],1
[F][C][=C][C][=Branch1][=Branch2][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][C@H1][Branch1][#Branch1][N][C][=Branch1][C][=O][C][C@H1][Branch1][C][O][C][NH2+1][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C][=C][C][Branch1][Branch2][N][N][=C][C][=C][Ring1][Branch1][=C][C][=C][Ring1][O],1
[S][=Branch1][C][=O][=Branch1][C][=O][Branch2][=Branch1][=N][N][Branch1][C][C][C][=C][C][=Branch2][Ring2][#C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@H1][Branch2][Ring1][=Branch1][C@H1][Branch1][C][O][C@@H1][NH2+1][C][Branch1][=Branch2][N][Branch1][C][C][C][Ring1][=Branch1][=O][Branch1][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@H1][Branch1][C][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C],1
[O][=C][Branch1][C][N][C][C][C@H1][Branch2][Ring1][N][N][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][C@@H1][Branch1][O][N][C][=Branch1][C][=O][C@@H1][Branch1][C][O][C][C][Branch1][C][C][C][C][C][=Branch1][C][=O][N][C@H1][Branch2][Branch1][Branch2][C@@H1][Branch1][C][O][C][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C@H1][Branch2][Ring1][O][C][=Branch1][C][=O][N][Branch2][Ring1][C][C@H1][Branch1][#Branch2][C][C][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][O-1][C][C][C][C][C][C][C][C][C][Ring1][=Branch1],1
[F][C][Branch1][C][F][Branch1][C][F][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][NH2+1][C][C@@H1][Branch1][C][O][C@@H1][Branch2][Ring2][Ring2][N][C][=Branch1][C][=O][C][C][=C][Branch1][=Branch2][N][C][C][C][C][Ring1][Branch1][=O][C][=Branch1][C][=O][N][Branch1][Ring2][C][=Ring1][=N][C][C][C][C][C][Ring1][Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1],1
[O][C][C@H1][Branch2][Ring2][O][N][C][=Branch1][C][=O][C][=C][C][=Branch2][Ring1][#C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C@@H1][Branch1][C][O][NH2+1][C@H1][Branch1][Branch2][C][\C][=C][\C][Ring2][Ring1][Ring2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C@H1][Branch1][C][O][C][NH2+1][C][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][Branch1][C][C][C],1
[NH1+1][C@][Branch1][#Branch2][N][=C][Branch1][C][C][C][=Ring1][=Branch1][N][Branch1][=Branch1][C][C][C][Ring1][Ring1][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][=C][C][=Branch1][=Branch1][=C][N][=C][Ring1][=Branch1][C][#C][C],1
[Cl][C][=C][C][=C][Branch1][Branch1][N][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][Branch2][Ring1][Ring2][C@][Branch1][S][NH1+1][=C][Branch1][C][N][C@@H1][C@H1][Branch1][Ring2][C][Ring1][#Branch1][C][Ring1][Ring2][C][=C][Branch1][C][F][C][=C][Ring1][S],1
[S][=Branch1][C][=O][=Branch1][C][=O][Branch2][Branch1][#Branch2][N][Branch1][C][C][C][=C][C][=Branch2][Ring2][Ring2][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@H1][Branch1][N][C@H1][Branch1][C][O][C][NH2+1][C][C][C][Ring1][Ring1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C],1
[S][=Branch1][C][=O][=Branch1][C][=O][Branch1][#Branch2][C][Branch1][Ring2][C][C][C][C][C][C][C][C@@H1][Branch1][S][N][C][Branch1][O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=O][C][=Branch1][C][=O][N][C@H1][Branch2][Ring1][Ring2][C@H1][Branch1][C][O][C][NH2+1][C][C][=C][C][Branch1][Ring1][O][C][=C][C][=C][Ring1][Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0
[F][C][=C][C][=Branch1][=Branch2][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][C@H1][Branch2][Ring1][S][N][C][=Branch1][C][=O][C][=C][C][=Branch1][=Branch2][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][N][Branch1][Ring2][C][C][C][C][C][C][C@H1][Branch1][C][O][C@@H1][NH2+1][C][C][N@@H1+1][Branch1][Ring2][C][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0
[S][=Branch1][C][=O][=Branch1][C][=O][Branch2][=Branch2][Branch1][N][C@@H1][C][C@H1][Branch2][#Branch1][=N][C][C@@H1][Branch1][Ring2][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@H1][Branch2][=Branch1][Ring2][C@@H1][Branch1][C][O][C][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C@H1][Branch2][Ring2][#Branch1][C][=Branch1][C][=O][N][Branch2][Ring1][=C][C@H1][Branch1][#Branch2][C][C][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][C][C@H1][Ring1][Branch1][C][Branch1][Ring1][O][C][=O][C][C][C][C][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@H1][Branch1][C][C][C][C][C][C][C][C][Ring1][=Branch1][C],0
[S][=Branch1][C][=O][=Branch1][C][=O][C][C@@H1][Branch2][Ring1][P][C][C][=C][C][Branch1][C][F][=C][N][C][C][Branch1][=C][C][C][C][Branch1][C][F][Branch1][C][F][C][C][Ring1][Branch2][C][Ring1][N][=C][Ring1][P][C@H1][Branch1][C][O][C@@H1][Branch2][Ring1][Branch1][NH2+1][C][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C][C][Ring2][Ring2][#Branch1],0
[S][=Branch1][C][=O][=Branch1][C][=O][C][C@@H1][Branch2][Ring1][#C][C][C][=C][C][Branch1][P][C][C@@H1][N][Branch1][Ring2][C][C][C][C][Branch1][Branch1][O][C][Ring1][Branch2][=O][=C][Branch1][C][O][C][=C][Ring1][P][C@H1][Branch1][C][O][C@@H1][Branch2][Ring1][C][NH2+1][C][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][Branch1][C][C][C][C][Ring2][Ring2][=Branch1],0
[S][C][C@H1][Branch1][#C][N][C][Branch1][#Branch2][O][C][Branch1][C][C][Branch1][C][C][C][=O][C][=Branch1][C][=O][N][C@@H1][Branch1][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch2][C][S][C][\C][=C][\C][Ring2][Ring1][#Branch2][C@@H1][Branch1][C][O][C][C@H1][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch1][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][C][C][C],0
[Cl][C][=C][C][C][C][Branch2][Ring2][#C][NH1+1][=C][Branch2][Ring1][P][N][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][C][=Branch1][C][=O][C][=C][Branch1][Ring2][N][=Ring1][#Branch1][C][=C][N][=C][Ring1][#Branch1][C][=Ring2][Ring1][#Branch2][C][=C][Ring2][Ring1][=C][Branch1][C][C][C],0
[O][=C][N][Branch1][=Branch1][C][C][C][Ring1][Branch1][C][=C][C][=Branch1][O][=C][C][Branch1][Ring2][N][C][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][N][C@H1][Branch1][#C][C@H1][Branch1][C][O][C][NH2+1][C][C][C][C][C][C][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0
[O][Branch2][=Branch2][=C][C][=Branch1][C][=O][C@H1][N][Branch1][=Branch1][C][C][C][Ring1][Branch1][C][=Branch1][C][=O][C@H1][Branch2][#Branch1][S][N][Branch2][#Branch1][O][C][=Branch1][C][=O][C@@H1][Branch2][#Branch1][C][N][C][=Branch1][C][=O][C@@H1][Branch2][=Branch1][Ring1][N][C][=Branch1][C][=O][C][C@H1][Branch1][C][O][C@@H1][Branch2][Ring2][N][N][C][=Branch1][C][=O][C@@H1][Branch2][Ring1][N][N][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][C@@H1][Branch1][O][N][C][=Branch1][C][=O][C@@H1][Branch1][C][O][C][C][Branch1][C][C][C][C][C][C][C][=Branch1][C][=O][N][C][C][C][C][C][C][C][Ring1][=Branch1][C][C][Branch1][C][C][C][C][C][C][C][C][C][C][C][C][Ring1][=Branch1][C],0
[S][C][C@H1][Branch2][Ring1][S][N][C][=Branch1][C][=O][C@@H1][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C@@H1][NH2+1][C][C][C][C@@H1][Ring1][=Branch1][S][C][\C][=C][\C][Ring2][Ring1][Branch1][C][C@@H1][Branch1][C][O][C][C@H1][Branch1][#Branch2][C][=Branch1][C][=O][N][C][C][C][C][C],0
[O][=C][Branch2][=Branch1][N][N][C][C@H1][Branch1][C][NH3+1][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch1][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C@][Branch1][C][O][Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O-1][C][=N][N][=N][N-1][Ring1][Branch1],0
[F][C][Branch1][C][F][Branch1][C][F][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][NH2+1][C][C@@H1][Branch1][C][O][C@@H1][Branch2][Ring2][C][N][C][=Branch1][C][=O][C][=C][C][Branch1][=Branch2][N][C][C][C][C][Ring1][Branch1][=O][=C][N][=C][C][=C][Branch1][#Branch1][C][Ring1][=Branch1][=C][Ring1][S][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0
[Cl][C][=C][C][=C][Branch1][Branch1][N][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C@][Branch1][#C][NH1+1][=C][Branch1][C][N][C][N][Branch1][C][C][C][Ring1][Branch2][=O][C],0
[Cl][C][=C][C][C][C][Branch2][Ring2][#Branch1][NH1+1][=C][Branch2][Ring1][=Branch2][N][C@@H1][Branch1][S][C][C][=C][S][C][=C][Ring1][Branch1][C][C][=N][NH1][C][=Ring1][Branch1][C][=Branch1][C][=O][O-1][C][=Ring2][Ring1][=Branch1][C][=C][Ring2][Ring1][#Branch2][Branch1][C][C][C],0
[Cl][C][=C][C][C][C][Branch2][Ring2][O][NH1+1][=C][Branch2][Ring1][=N][N][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][C][=Branch1][C][=O][C][=Branch1][Branch1][=C][N][=Ring1][#Branch1][C][#N][C][=Ring2][Ring1][Branch2][C][=C][Ring2][Ring1][N][Branch1][C][C][C],0
[Cl][C][=C][C][=C][C][=C][Ring1][=Branch1][C][S][C][=C][Branch1][#C][C][=C][C][=C][Branch1][Branch1][O][C][C][C][C][=C][Ring1][#Branch2][C][=Ring1][#C][C][C][=Branch1][C][=O][N][C][=Branch1][C][=NH2+1][N],0
[O][=C][N][C@@H1][Branch2][Ring1][=Branch1][C][C@@H1][Branch1][P][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][C@H1][Ring1][S][C][C][C@@H1][Branch1][C][O][C][C@H1][Branch1][#Branch2][C][=Branch1][C][=O][N][C][C][C][C][C],0
[Br][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][N][Branch1][N][C][C][=Branch1][C][=O][N][C][=Branch1][C][=NH2+1][N][C][=Branch1][Branch1][=C][C][=Ring1][N][C][=C][C][=C][C][=C][Ring1][=Branch1],0
[O][=C][N][Branch1][C][C][C][Branch2][Ring1][#Branch2][N][C@@][Ring1][=Branch1][Branch1][#Branch2][C][C][C][C][C][C][C][Ring1][=Branch1][C][C][C][C][C][C][C][C][Ring1][=Branch1][=N],0
[S][C][=C][Branch1][=Branch1][N][=C][Ring1][Branch1][C][C][=Branch2][Ring2][=Branch1][=NH1+1][C@@][Ring1][Branch2][Branch2][Ring1][Ring1][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][=C][N][=C][N][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][N],0
[Cl][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][Branch1][N][C][C][=Branch1][C][=O][N][C][=Branch1][C][=NH2+1][N][C][=Branch1][Branch1][=C][C][=Ring1][N][C][=C][C][=C][Branch1][P][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][C][=C][Ring1][S],0
[Cl][C][=C][C][C][C][Branch2][Ring2][=Branch1][NH1+1][=C][Branch2][Ring1][Branch2][N][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][O][C][=Branch1][C][=O][N-1][Ring1][=Branch1][C][=Ring2][Ring1][Branch1][C][=C][Ring2][Ring1][=Branch2][Branch1][C][C][C],0
[Br][C][=C][C][=Branch1][#Branch1][=C][C][=C][Ring1][=Branch1][O][C][C@@H1][C][S][=Branch1][C][=O][=Branch1][C][=O][C][C@H1][Branch2][Ring1][C][NH2+1][C][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][C][C][Ring1][Ring1][C@H1][Ring2][Ring1][Ring1][O],0
[Cl][C][=C][C][=Branch1][#C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C][C][\N][=C][Branch2][Ring1][=Branch1][\N][C][=Branch1][C][=O][C][N][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=Branch2][/N],0
[F][C][=C][C][=Branch1][=Branch2][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][C@H1][Branch2][Ring1][S][N][C][=Branch1][C][=O][C][=C][C][=Branch1][=Branch2][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][N][Branch1][Ring2][C][C][C][C][C][C][C@H1][Branch1][C][O][C@@H1][NH2+1][C][C][N][Branch1][Ring2][C][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],0
[S][Branch2][Ring2][S][O][C][=C][C][=Branch2][Ring1][Branch1][=C][C][Branch1][=C][O][C][C][=Branch1][C][=O][N][C][C][C][C][C][NH3+1][=C][Ring1][P][C][=Branch1][C][=O][N][C@H1][Branch1][C][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=Branch1][C][=O][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0
[S][=Branch1][C][=O][=Branch1][C][=O][Branch2][Branch1][Branch1][N][Branch1][C][C][C][=N][C][C][C][C@@H1][Branch2][Ring2][#Branch1][C][C][C][=C][C][Branch2][Ring1][#Branch2][C][C@][Branch1][C][NH3+1][Branch1][C][C][C][Branch1][=C][O][C][C][=Branch1][Branch1][=C][Ring2][Ring1][Ring2][C][=Ring2][Ring1][Ring1][=O][=C][C][=C][Ring1][P][C][C],0
