selfies,p_np
[C][O][C][=C][C][=C][C@H1][C][C][=C][C][=C][Branch1][Ring1][O][C][C][O][C@@H1][Ring1][#C][C@][Ring1][=N][Branch1][#Branch1][C][C][N][Ring1][#C][C][C][Ring1][#C][=Ring1][=Branch2],1
[Cl][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][C][N][Branch2][Ring1][C][C][C][C][N][N][=C][C][=C][C][=C][N][Ring1][=Branch1][C][Ring1][=Branch2][=O][C][C][Ring2][Ring1][Ring1],1
[C][C][=C][Branch2][Ring2][C][N][C@H1][Branch1][Branch1][S][C][Ring1][=Branch1][C@H1][Branch2][Ring1][C][N][C][=Branch1][C][=O][C@H1][Branch1][C][N][C][=C][C][C][=C][C][Ring1][=Branch1][C][Ring1][P][=O][C][Branch1][C][O][=O],0
[C][C][N][Branch1][Ring1][C][C][C][C][C][C][Branch1][C][C][N][C][=C][C][=N][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][O][Ring1][#Branch1],1
[O].[C][O][C][C][N][Branch1][S][C][C][C][O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][C][Ring1][P][N][C][=Branch1][C][=O][C][=C][C][Branch1][C][Cl][=C][Branch1][C][N][C][=C][Ring1][Branch2][O][C],1
[Br-1].[C][N+1][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][C][Branch1][Ring2][C][Ring1][Branch2][O][C][=Branch1][C][=O][C][Branch1][C][O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],0
[C][C@][C][C][C@H1][C@@H1][Branch1][S][C][C][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][O][Ring1][#Branch1][C@@H1][Ring1][#C][C][C][C][Ring2][Ring1][C][=O],0
[C][C][Branch1][=N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][N][C][C][Branch1][C][O][C][=C][C][Branch1][C][O][=C][C][Branch1][C][O][=C][Ring1][Branch2],0
[F][C][=C][N][C][=Branch1][C][=O][N][C][Ring1][#Branch1][=O],0
[N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch1][=Branch1][C][Branch1][C][O][=O][=C][Branch1][#Branch2][N][C][C][O][C][=C][C][=Ring1][Branch1][C][=C][Ring1][S][Cl],0
[Br-1].[C][N+1][Branch1][C][C][C][C][C][Branch1][Ring2][C][Ring1][=Branch1][O][C][=Branch1][C][=O][C][Branch1][C][O][Branch1][Branch2][C][C][C][C][C][Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],0
[O][C][Branch1][O][C][C][N][C][C][C][C][C][Ring1][=Branch1][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],1
[C][O][C][=C][C][=Branch1][N][=C][C][Branch1][Ring1][O][C][=C][Ring1][Branch2][O][C][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1],1
[C][C][Branch1][C][C][N][=C][C][=C][N][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][P][C][=C][Ring2][Ring1][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],0
[O][C][Branch2][Ring1][O][C][O][C][=C][C][=C][O][C][=Branch1][N][=C][C][=Branch1][C][=O][C][Ring1][#Branch1][=C][Ring1][O][C][Branch1][C][O][=O][C][O][C][=C][C][=C][C][O][C][=Branch1][O][=C][C][=Branch1][C][=O][C][Ring1][O][=Ring1][#Branch1][C][Branch1][C][O][=O],0
[N][C][C][O][N][C][Ring1][Branch1][=O],1
[N][C][Branch1][C][N][=N][C][C][N][C][C][C][C][C][C][C][Ring1][Branch2],0
[N][N][C][=N][N][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1],0
[C][C][C][N][Branch1][Ring2][C][C][C][C][C][C][=C][C][=C][Branch1][=N][C][=C][Ring1][=Branch1][C][C][Branch1][Ring2][N][Ring1][Branch1][=C][O],1
[C][C][C][Branch1][C][C][N][N][=C][N][Branch1][Branch1][C][Ring1][Branch1][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][C][=C][Branch2][Ring2][C][O][C][C@H1][C][O][C@@][Branch1][=Branch2][C][N][C][=N][C][=N][Ring1][Branch1][Branch1][Ring2][O][Ring1][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][C][=C][Ring2][Ring1][O],0
[O][C][=Branch1][C][=O][C][C][C][N][C][Ring1][Branch1][=C][C][=C][Ring1][Branch1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],0
[O][C][C@H1][O][C@@H1][Branch2][Ring2][Branch2][O][C][=C][Branch2][Ring1][Ring2][O][C][=C][C][Branch1][C][O][=C][C][Branch1][C][O][=C][Ring1][Branch2][C][Ring1][N][=O][C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@@H1][Ring2][Ring1][=C][O],0
[C][C][=Branch1][C][=O][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][C][=C][Branch2][Ring2][C][O][C][C@H1][C][O][C@@][Branch1][=Branch2][C][N][C][=C][N][=C][Ring1][Branch1][Branch1][Ring2][O][Ring1][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][C][=C][Ring2][Ring1][O],0
[O][C][C@@H1][C][C][C@@H1][Branch1][Ring2][O][Ring1][Branch1][N][C][=N][C][C][=Branch1][C][=O][N][=C][N][C][Ring1][#Branch2][=Ring1][#Branch1],0
[C][C][#C][C@][Branch1][C][O][C][C][C@H1][C@@H1][C][C][C][=C][C][=Branch1][C][=O][C][C][C][Ring1][#Branch1][=C][Ring1][O][C@H1][Branch1][=Branch2][C][C@][Ring2][Ring1][Ring1][Ring1][#C][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][Branch1][C][C][C],0
[C][C@@H1][C@][Branch2][Ring2][Branch1][C][=Branch2][Ring1][S][=C][C][Branch2][Ring1][#Branch2][C][=C][Branch2][Ring1][Ring2][C][=C][C][=Branch1][#Branch2][=C][Ring1][=Branch1][C][C@@H1][Ring1][=C][Ring1][#Branch2][N][Branch1][C][C][C][O][=O][O][Branch2][Ring1][O][C][Branch2][Ring1][=Branch1][C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][Branch1][#Branch2][C@H1][Ring2][Ring1][#Branch2][N][Branch1][C][C][C][O][=O][O],1
[Br-1].[C][N][Branch1][C][C][C][=Branch1][C][=O][O][C][=C][C][=C][N+1][Branch1][C][C][=C][Ring1][#Branch1],1
[C][C][C][=N][C][Branch1][C][N][=N][C][Branch1][C][N][=C][Ring1][Branch2][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1],1
[Br-1].[C][N+1][Branch1][C][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][O][C][=Branch1][C][=O][C][Branch1][C][O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],0
[C][O][C][=C][C][=C][Branch2][Ring1][Ring2][C][N][Branch1][Branch2][C][C][N][Branch1][C][C][C][C][=C][C][=C][C][=N][Ring1][=Branch1][C][=C][Ring2][Ring1][Ring1],0
[C][N][Branch2][Ring1][=Branch1][C][C][=C][N][=C][N][=C][Branch1][C][N][N][=C][Branch1][C][N][C][Ring1][Branch2][=N][Ring1][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][Branch2][C][C][C][Branch1][C][O][=O][C][Branch1][C][O][=O],0
[C][C][=C][C][=C][Branch2][Ring2][Branch1][C][C][=C][N][=C][Branch2][Ring1][#Branch1][N][C][C][S][C][C][O][C][=Branch1][Branch1][=C][C][=Ring1][Branch1][C][Branch1][C][C][Branch1][C][C][N][N][C][Ring2][Ring1][Ring2][=O][C][=N][Ring2][Ring1][N],0
[C][N][C][C][N][C][Branch1][Ring2][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][S][Ring1][=Branch1],1
[C][C][Branch1][C][C][C@H1][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][N][Branch1][C][C][C][C][=C][S][C][=Branch1][Ring2][=N][Ring1][Branch1][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C@H1][Branch2][Ring1][S][C][C@H1][Branch1][C][O][C@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][O][C][C][S][C][=N][C][=Ring1][Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0
[C][C][=C][N][Branch1][N][C@@H1][O][C@H1][Branch1][Ring1][C][O][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][Ring1][=C][=O],1
[N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][SH0][=Branch1][C][=O][=Branch1][C][=O][N][C][=N][C][=C][C][=N][Ring1][=Branch1],1
[C][C][=N][O][C][Branch2][Ring1][Ring2][N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1][=C][Ring1][S][C],1
[C][C@][Branch1][C][O][C][C][C@H1][C@@H1][C][C][C@H1][C][C][=Branch1][C][=O][O][C][C@][Ring1][#Branch1][Branch1][C][C][C@H1][Ring1][N][C][C][C@][Ring2][Ring1][Ring2][Ring1][S][C],0
[O][C][=Branch1][C][=O][C][C][C][O][C][Branch1][=Branch2][C][C][=C][C][=C][C][=Ring1][=Branch1][=C][Branch1][Ring2][N][=Ring1][O][C][C][=C][C][=C][C][=Ring1][=Branch1],0
[C][N][C][C][N][C][Branch1][Ring2][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][C][=C][N][=C][Ring1][S][Ring1][=Branch1],1
[C][C][=C][C][=N][C][N][Branch1][=Branch1][C][C][C][Ring1][Ring1][C][=N][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Ring2][Ring1][Ring1][=Ring1][#C],1
[C][C][/C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][/C][=C][C][=C][Branch1][=Branch2][O][C][C][N][Branch1][C][C][C][C][=C][Ring1][N],1
[C][C][C@@][Branch1][C][O][C][=Branch1][C][=O][O][C][C][=C][Ring1][Branch2][C][=C][N][Branch2][Ring1][=C][C][C][=C][C][=C][Branch1][#Branch1][C][N][Branch1][C][C][C][C][Branch1][C][O][=C][C][=C][Ring1][O][N][=C][Ring2][Ring1][C][Ring1][#C][C][Ring2][Ring1][=Branch1][=O],1
[N][SH0][=Branch1][C][=O][=Branch1][C][=O][C][C][=N][O][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1],1
[C][C@H1][O][C@@H1][Branch2][#Branch1][O][O][C@@H1][C][C@@H1][O][C@][Branch1][C][O][Branch2][Branch1][P][C][C@@H1][Branch1][C][O][C][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C][C][C@@H1][Branch1][C][O][C][C@@H1][Branch1][C][O][C][C][=Branch1][C][=O][O][C@@H1][Branch1][C][C][C@H1][Branch1][C][C][C@H1][Branch1][C][O][C@@H1][Branch1][C][C][\C][=C][/C][=C][\C][=C][/C][=C][\C][=C][/C][=C][\C][=C][\-Ring2][Ring2][#C][C][C@H1][Branch1][C][O][C@H1][Ring2][Ring2][P][C][Branch1][C][O][=O][C@@H1][Branch1][C][O][C@@H1][Branch1][C][N][C@@H1][Ring2][Branch1][#C][O],0
[Ca+2].[N][C][=N][C][=Branch1][C][=O][C][=C][Branch2][Ring2][=N][N][C][C][Branch2][Ring1][P][C][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][Branch2][C][C][C][Branch1][C][O-1][=O][C][Branch1][C][O-1][=O][N][Ring2][Ring1][#Branch2][C][=O][N][Ring2][Ring1][P],1
[C][O][C][=C][C][=C][Branch2][Ring1][Branch2][C][C][=N][C][=C][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][Branch1][O][C],0
[N][C][=C][C][=C][Branch1][O][N][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][N][=N][Ring1][#C],0
[O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][Branch1][S][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],0
[C][C][Branch1][O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][Ring2][C][C][Cl][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0
[C][C][C][C][C][C][=Branch1][C][=O][N][Branch1][S][N][Branch1][Branch1][C][Ring1][=Branch1][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],0
[C][N][C][C][C@][Branch1][C][C][C@H1][Ring1][=Branch1][N][Branch1][C][C][C][=C][C][=C][Branch1][#C][O][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][Branch1][Ring1][S],1
[C][C@@H1][C][C][=C][Branch1][#Branch2][C][C][C][=Branch1][C][=O][C][Ring1][#Branch1][C@H1][C][C][C@@][Branch1][C][C][C@@H1][Branch1][O][C][C][C@@][Ring1][=Branch1][Branch1][C][O][C][#C][C@H1][Ring2][Ring1][=Branch1][Ring1][=N],1
[C][C][Branch1][C][C][Branch2][Branch1][Branch1][O][/N][=C][Branch2][Ring2][Branch1][C][=Branch1][C][=O][N][C@H1][C@H1][S][C][C][=Branch1][S][=C][Branch1][Branch2][N][Ring1][=Branch1][C][Ring1][Branch2][=O][C][Branch1][C][O-1][=O][C][N+1][=C][C][=C][C][=C][Ring1][=Branch1][/C][=C][S][C][Branch1][C][N][=N][Ring1][=Branch1][C][Branch1][C][O][=O],1
[N][C][=C][Branch1][C][F][C][=N][C][=Branch1][C][=O][N][Ring1][Branch2],1
[N][C][Branch1][C][N][=N][C][C][C][O][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][O][Ring1][#Branch2],0
[C][O][C][=C][C][=Branch1][O][=C][C][Branch1][Ring1][O][C][=C][Ring1][Branch2][O][C@H1][C@@H1][C@H1][Branch1][#Branch1][C][O][C][Ring1][Branch1][=O][C@H1][Branch2][Ring1][=N][O][C][O][C][C][O][C][Branch1][=N][O][C][Ring1][=Branch1][C][Branch1][C][O][C][Ring1][O][O][C][S][C][=C][C][=Ring1][Branch1][C][=C][C][O][C][O][C][=Ring1][Branch1][C][=C][Ring2][Ring2][Ring1][Ring1][=Branch2],1
[S][=PH0][Branch1][=Branch1][N][C][C][Ring1][Ring1][Branch1][=Branch1][N][C][C][Ring1][Ring1][N][C][C][Ring1][Ring1],1
[C][N][C@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C@H1][Branch1][C][O][C][=C][C][=C][Branch2][O][=Branch1][O][C][=C][C][=C][C][Branch2][#Branch1][P][O][C][=C][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][Cl][C@@H1][Branch1][C][O][C@@H1][N][C][=Branch1][C][=O][C@H1][Branch2][Ring1][=C][N][C][=Branch1][C][=O][C@@H1][Ring2][Ring1][=Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][Branch1][C][N][=O][N][C][Ring2][Ring2][#Branch2][=O][C][=C][C][=C][Branch1][C][O][C][=Branch1][Ring2][=C][Ring1][#Branch1][C][=C][Branch1][C][O][C][=C][Branch1][C][O][C][=C][Ring1][Branch2][C@@H1][Branch1][#Branch1][N][C][Ring2][Ring2][=Branch1][=O][C][Branch1][C][O][=O][=C][Ring2][Branch1][#Branch2][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O][C@H1][C][C@][Branch1][C][C][Branch1][C][N][C@H1][Branch1][C][O][C@H1][Branch1][C][C][O][Ring1][#Branch2][C][Branch1][C][Cl][=C][Ring2][#Branch1][Branch2],0
[C][C][O][C][Branch2][Branch1][Ring1][O][C@H1][C][C][C@][Branch1][C][C][C@H1][C][C][C@][Branch1][C][C][C@H1][Branch2][Ring1][Branch1][C][C][C@][Ring1][=Branch1][Branch1][C][O][C@@H1][Ring1][O][C][C][C][Ring1][S][=C][Ring2][Ring1][Ring2][C][=C][O][C][=Branch1][C][=O][C][=C][Ring1][#Branch1][C][Branch1][C][O][C][Branch1][C][O][C][Ring2][Ring2][Ring2][O],0
[C][O][C][=C][C][=C][Branch2][Ring2][=N][C][C@H1][Branch1][C][N][C][=Branch1][C][=O][N][C][C@@H1][Branch1][C][O][C@@H1][Branch1][#Branch1][O][C@@H1][Ring1][=Branch1][C][O][N][C][=N][C][=C][Branch1][=Branch2][N][=C][N][=C][Ring1][=Branch2][Ring1][=Branch1][N][Branch1][C][C][C][C][=C][Ring2][Ring1][S],0
[N][C][=Branch1][C][=O][C][N][=C][N][Branch1][Ring2][N][=Ring1][Branch1][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Ring1][Branch2][O],0
[O][C][=Branch1][C][=O][\C][=C][/C][Branch1][C][O][=O].[O][C][=Branch1][C][=O][\C][=C][/C][Branch1][C][O][=O].[C][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][C][=C][C][=C][C][Branch2][Ring1][Ring1][O][C][C][C][N][C][S][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=Ring1][=Branch2][=C][Ring2][Ring1][Ring2],1
[S][=C][Branch1][#Branch2][N][C][C][C][C][C][C][Ring1][=Branch1][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][C][NH1][C][=N][C][=Ring1][Branch1],1
[C][C][C][=C][C][=C][Branch2][Branch2][O][C][=Branch1][C][=O][N][C][=C][Branch2][#Branch1][S][C][=C][Branch2][#Branch1][#Branch2][C][=Branch2][#Branch1][Branch1][=C][C][=Branch2][Ring1][Branch2][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][Ring1][O][=C][N][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][C][=Branch1][C][=O][C][Branch1][Branch1][O][Ring2][Ring1][Ring1][Branch2][Ring2][#Branch2][O][C][=C][C][Branch2][Ring1][P][C][Branch2][Ring1][N][C][Branch2][Ring1][C][C][Branch1][=C][C][Branch1][#Branch2][C][Branch1][=Branch1][C][Ring2][Ring2][#Branch2][O][C][O][C][O][C][=Branch1][C][=O][C][C][O][C][C][C][O][O][C],0
[C][N][C@@H1][C][C][Branch1][N][C][C@H1][Ring1][=Branch1][C@@H1][O][C@H1][Ring1][Branch2][Ring1][Ring1][O][C][=Branch1][C][=O][C@H1][Branch1][Ring1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1],0
[C][C][=Branch1][C][=O][S][C@@H1][C][C][=C][C][=Branch1][C][=O][C][C][C@][Ring1][#Branch1][Branch1][C][C][C@H1][C][C][C@@][Branch1][C][C][C@@H1][Branch1][#C][C][C][C@@][Ring1][=Branch1][C][C][C][=Branch1][C][=O][O][Ring1][=Branch1][C@H1][Ring2][Ring1][=Branch2][Ring1][#C],0
[C][C@][Branch1][C][O][C][C][C@H1][C@@H1][C][C][C@H1][C][C][NH1][N][=C][C][=Ring1][Branch1][C][C@][Ring1][=Branch2][Branch1][C][C][C@H1][Ring1][=C][C][C][C@][Ring2][Ring1][=Branch1][Ring2][Ring1][C][C],0
[O][C][=Branch1][C][=O][C][=C][\C][Branch1][#Branch1][C][=C][C][Ring1][=Branch1][=O][=N][/N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][SH0][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][C][=N][Ring1][=Branch1],0
[C][C][Branch1][C][C][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][C][=C][Branch2][Ring2][C][O][C][C@H1][C][O][C@@][Branch1][=Branch2][C][N][C][=N][C][=N][Ring1][Branch1][Branch1][Ring2][O][Ring1][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][C][=C][Ring2][Ring1][O],0
[C][C@][C][C][C@H1][C@@H1][Branch1][P][C][C][C][=C][C][=Branch1][C][=O][C][=C][C@][Ring1][O][Ring1][#Branch1][C][C@@H1][Ring1][S][C][C][C][=Branch1][C][=O][O][Ring2][Ring1][Branch1],0
[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][N][=C][N][C][=C][C][=C][C][Branch1][C][Br][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][C][C][C@H1][Ring1][Branch1][C][=Ring2][Ring1][Ring1][Ring1][S],1
[O][C][Branch1][=Branch2][C][C][C][C][C][N][Ring1][=Branch1][C][=C][C][=Branch2][Ring1][Ring2][=N][C][=C][Ring1][=Branch1][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F][C][Branch1][C][F][Branch1][C][F][F],1
[C][N][C][Branch1][=C][C][N][C][=Branch1][C][=O][C][=C][S][C][=C][Ring1][Branch1][C][N][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][=C][C][=C][C][=C][Ring2][Ring1][O][Ring1][=Branch1],1
[C][=Branch1][=C][=C][C][=Branch1][=Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl][Cl][C][C][Branch2][Ring1][O][N][C@@H1][Branch1][#C][C][=C][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][C][=C][Ring1][Branch2][C][N][C][C][C][C][Ring1][Branch1][=O],1
[C][=Branch1][=C][=C][C][=C][Branch1][Branch2][C][=Branch1][Ring2][=C][Ring1][=Branch1][Cl][Cl][C][C][Branch2][Ring1][#Branch2][N][C@@H1][Branch1][=C][C][=C][Branch1][Branch1][C][C][Ring1][=Branch1][S][C][=C][Ring1][#Branch1][C][N][C][C][C][C][Ring1][Branch1][=O],1
[N][C][=N][C][=Branch1][C][=S][C][NH1][C][=N][C][=Ring1][Branch1][N][Ring1][#Branch2],0
[C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][SH0][=Branch1][C][=O][=Branch1][C][=O][N][C][=Branch1][C][=O][N][N][C][C][C][C][C][C][Ring1][#Branch1],0
[N][C][=N][C][Branch1][C][N][=C][N][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][N][=N][C][Ring1][=N][=N][Ring2][Ring1][C],0
[C][C][Branch1][C][C][C@@H1][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][O][C][=Branch1][C][=O][C][Branch2][=Branch2][#Branch2][N][C][=Branch1][C][=O][C@H1][Branch2][Branch2][N][O][C][=Branch1][C][=O][C@@H1][Branch2][#Branch1][=C][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][O][C][=Branch1][C][=O][C@H1][Branch2][=Branch1][#Branch1][N][C][=Branch1][C][=O][C@H1][Branch2][Branch1][=Branch2][O][C][=Branch1][C][=O][C@@H1][Branch2][Ring2][O][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][O][C][=Branch1][C][=O][C@H1][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][O][C][Ring2][Branch1][C][=O][C][Branch1][C][C][C][C][Branch1][C][C][C][C][Branch1][C][C][C][C][Branch1][C][C][C][C][Branch1][C][C][C][C][Branch1][C][C][C][C][Branch1][C][C][C][C][Branch1][C][C][C],0
[C][O][C][=C][C][=C][Branch2][Ring2][=Branch1][C][C][N][Branch1][C][C][C][C][C][C][Branch1][Ring1][C][#N][Branch1][=Branch1][C][Branch1][C][C][C][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][=N][O][C],0
[C][C][=Branch1][C][=O][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Branch1][C][O][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][O][=O],0
[C][C][O][C][=Branch1][C][=O][C][N][=C][N][C][=Ring1][Branch1][C][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][=C][Ring1][#Branch1],1
[C][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][C][N][Branch2][Ring1][=Branch1][C][=C][Branch1][=Branch1][C][Branch1][C][O][=O][C][=Branch1][C][=O][C][=Ring1][#Branch2][C][=C][Ring1][=C][F][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1],0
[C][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C@H1][Ring1][#Branch2][C][C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][N][Ring1][Branch2],1
[F][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][C][C][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C][=C][C][=C][C][=N][Ring1][=Branch1],1
[F][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][C][C][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][N][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1],1
[C][N][C][C][C][C][Ring1][Branch1][C][C][Branch1][Ring2][C][Ring1][#Branch1][O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1].[O][SH0][Branch1][C][O][=Branch1][C][=O][=O],1
[O][C][Branch1][O][C][C][N][C][C][C][C][C][Ring1][=Branch1][Branch1][N][C][C][C][C][C][Ring1][Branch1][C][=C][Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],1
[C][C][Branch1][C][C][Branch1][C][C][N][C][=Branch1][C][=O][C@@H1][C][N][Branch2][Ring2][=N][C][C][N][Ring1][=Branch1][C][C@@H1][Branch1][C][O][C][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@@H1][C@H1][Branch1][C][O][C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][C][C][=C][C][=C][N][=C][Ring1][=Branch1],1
[C][C][C][C][C][C][Ring1][Branch1],1
[C][C][N][C][=C][Branch1][=Branch1][C][Branch1][C][O][=O][C][=Branch1][C][=O][C][=C][C][Branch1][C][F][=C][Branch1][#Branch1][N][=C][Ring1][#C][Ring1][#Branch1][N][C][C][N][C][C][Ring1][=Branch1],0
[Br][C][=C][C][=C][N][C][=Branch1][C][=O][C][N][=C][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][C][Ring1][=C][=C][Ring2][Ring1][C],1
